waterid,origWaterid,demtarea,rchname,station_id,station_name,staid,sitedata.demtarea.class,Obs,predict,Obsyield,predictYield,Resids,standardResids,leverage,leverageCrit,CooksD,CooksDpvalue,boot_resid,weight,tiarea,pResids,ratio.obs.pred,pratio.obs.pred,xlat,xlon,FacWW_P_Jgradient,FacPmine_Jgradient,FertP_Seas_Jgradient,Pmines_v17_Jgradient,GeolP_Jgradient,urban_Seas_Jgradient,logAirTemp_Jgradient,logPPT_Jgradient,PrevSurfSoMoi_Jgradient,PrevET_Jgradient,PrevEVIMean_Jgradient,lkfactup_Jgradient,rchtot_Jgradient,huc8,huc4
114537,4390666,538.2702,NA,NA,HILLSBOROUGH RIVER NEAR ZEPHYRHILLS FL,1026,538,9542.9544098,9200.88696980899,17.7289294666508,17.0934355455847,0.0365032349093362,0.0510851582579698,0.000755589017873054,0.03125,1.40953336271846e-07,1,0.0365170334510558,1,34.6275,-0.899342140151699,1.03717765918802,0.406837213592099,28.15001267,-82.23230876,0,0,-0.97320087808152,0,0.000485426750794256,4.5622891766915e-07,0.0144547867096645,-0.104764408582327,-0.0188003810145739,0.0543369849313686,-0.0507458090259432,0.00534036389251131,-0.0737329405547368,3100205,NA
114581,4390614,948.6135,NA,NA,HILLSBOROUGH R AT MORRIS BR NEAR THONOTOSASSA FL,1027,977,14541.127439,22293.5468358315,15.3288219480326,23.5011907756231,-0.4273162474204,-0.598813268414646,0.00341467053584623,0.03125,8.77584838117837e-05,1,-0.428047693289122,1,410.3433,-0.857708512740224,0.652257244936397,0.424132864681117,28.09751561,-82.3123123,0,0,-6.17667813164984,-6.16385405597903,-11.0094787080137,-0.0103094048525698,-0.122786863586875,-0.550002174599315,0.150265138898205,-0.366561847284875,-0.245874521287805,-0.0240125799131952,1.12318572658511,3100205,NA
114724,4390804,48.393,NA,NA,Delaney Creek at US 41,1028,49,1419.8781946,1384.43710809592,29.3405698055504,28.6082100323584,0.0252774526023831,0.0358650628327739,0.0278754185550264,0.03125,2.63459964224838e-06,1,0.0256373033548212,1,48.393,0.0254166890525784,1.02559963634088,1.02574244713557,27.915,-82.4022222,0,0,-3.40419762213415,0,-11.009357351326,-0.0963063887458456,-0.227647125988162,-0.932771266375598,-0.338449721938315,2.85732753831718,-0.224647755651166,0.0212550506193717,0.846227341403133,3100206,NA
114804,4390265,296.2773,NA,NA,SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL,1029,310,9451.5508592,34206.4442756119,31.9010294045477,115.454151484477,-1.28623521530409,-1.82685821976061,0.0298707211416917,0.03125,0.00734002851459034,0.999999999999975,-1.30588697375576,1,300.8259,-1.28627431595107,0.276309071561076,0.276298267908829,27.79669525,-82.11758774,0,-4.16893257848184,-3.01344103602638,-65.1450567526428,-6.7695187532013,-3.8095114625374e-05,-0.227288121023778,-0.817540463564905,0.403250281836982,-0.734012610147153,-0.264779060371402,-0.226970759210371,1.40722946390349,3100204,NA
114868,4390310,310.203,NA,NA,NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL,1030,310,53644.161256,60345.5244517315,172.932438616003,194.535592665872,-0.117714152037678,-0.165930952803083,0.0150797864018309,0.03125,3.01107045606274e-05,1,-0.118611870075403,1,310.203,-0.117788538634358,0.888950120881099,0.888883997366371,27.8839148,-82.10008689,-0.422377997966386,0.000151272998965196,-1.89980287038656,-40.6020158497841,-6.68845248581865,-0.00628615014210438,-0.169749872281005,-0.497811664625127,0.234803489768854,-0.487842256245313,-0.211961116480116,-0.143898667272579,1.12317865184508,3100204,NA
114869,4390233,359.2467,NA,NA,S Prong of Alafia River upstream of confluence w N,1031,473,11206.299277,22922.8241730655,31.1938823014937,63.8080298944026,-0.715657047335929,-1.00769904880501,0.0129328130032957,0.03125,0.000950342047224653,1,-0.72033015319217,1,62.9694,-1.3983715096162,0.488870794994253,0.246998871888852,27.8630556,-82.1369444,0,-0.0252625908271878,-3.79033052919895,-30.7070303507908,-6.68845248581865,2.28114458834575e-07,-0.169509102484532,-0.491796389341234,0.33751603925708,-0.488741946556986,-0.262831410606214,-0.0482019720329822,0.641820415191491,3100204,NA
114880,4390305,686.349,NA,NA,HillsboroughAlafia River2151,1032,916,20646.690252,64447.7634574488,30.0819120476609,93.8994060710349,-1.13829999859641,-1.59302954364719,0.000772637779375483,0.03125,0.000140162309997287,1,-1.13874000037592,1,16.8993,-1.60542398388694,0.320363177003526,0.200804399029532,27.86,-82.14,0,0,-0.776861639684364,-3.77594617948423,-0.0405331336913204,-3.8095114625374e-05,-0.0394934123892748,-0.0205563285330349,0.102712549488226,-0.148459676160393,-0.0234880580415558,-0.0295297560122983,0.125951596689309,3100204,NA
114905,4390298,836.9532,NA,NA,ALAPHIA RIVER AT LITHIA,1033,916,79969.706098,57236.1399920902,95.5485994891948,68.3863088068607,0.334462372267563,0.473291069842844,0.0226808270465168,0.03125,0.000371322317881386,1,0.338321078350399,1,150.6042,-0.516503127610367,1.39718901569972,0.596603149633397,27.8719425,-82.211383,0,0,-1.8905276588124,-42.9896529423728,1.22400355212772,0.00118847633052814,-0.1622817091297,-0.575998695465316,0.338142221654076,-0.461568066724166,-0.245936950752447,-0.245466163024463,0.677505403884458,3100204,NA
114917,4390307,916.0461,NA,NA,Alafia River at Bell Shoals Road,1034,916,67290.797801,81713.7802708594,73.4578726998565,89.2026943522378,-0.194199163519031,-0.271834341355551,0.00118610550507099,0.03125,6.26786094597406e-06,1,-0.194314436422006,1,79.0929,-0.683035451971179,0.823493877996452,0.505081512434261,27.8577778,-82.2688889,0,0,-0.776833786196153,-3.77594617948423,-0.0405331336913204,2.28114458834575e-07,-0.0397341821857475,-0.0842046156941655,0.102712549488226,-0.148459676160393,-0.0273833575719311,-0.0291761315991146,0.357762528393061,3100204,NA
114929,4390296,977.4585,NA,NA,Alafia River upstream of Buckhorn Springs,1035,977,66941.5075,68365.2448185732,68.4852681725107,69.9418387773734,-0.0210453631090299,-0.0294797154581853,0.00261052840785103,0.03125,1.62473367919692e-07,1,-0.0210728867683641,1,61.4124,-0.681222593943991,0.979174545160315,0.505997983973861,27.884933,-82.30665,0,0,-0.776805932707942,0,-6.68845248581865,-0.00628660637102205,-0.0394934123892748,-0.020558638103119,0.102712549488226,-0.148459676160393,-0.0272592463009057,0.0291782491105708,0.122414226676128,3100204,NA
114956,4390972,1019.7936,NA,NA,Alafia River at US 301,1036,1034,62476.627333,65608.5421161823,61.2639923735548,64.3351185143566,-0.0489133785296101,-0.0684478330134429,0.000611325687331402,0.03125,2.04705538214424e-07,1,-0.0489283363904276,1,42.3351,-0.723911661915841,0.952263612600381,0.484851964769268,27.8691,-82.3264,0,0,-0.00465153253118528,0,1.26429397244364,-3.8095114625374e-05,-0.000239336642922266,-0.0318224114030023,0.000622455120823521,-0.000899690311673464,-0.0103644126180092,0,0.197307424595188,3100204,NA
114960,4390974,1033.6248,NA,NA,Alafia River at US Hwy 41 SR 45,1037,1034,48778.129233,59910.1257956373,47.1913301935093,57.9611922968927,-0.205563494891859,-0.28759613751999,0.00017407200269119,0.03125,1.02859070030085e-06,1,-0.205581388652613,1,13.8312,-0.9286174270818,0.814188396121713,0.395099586916446,27.8591667,-82.3830556,0,0,0,0,0,0,0,-0.000192849102017686,0,0,3.7382912959456e-07,0,0.123602783000557,3100204,NA
114965,4390829,83.1753,NA,NA,Bullfrog Creek  Old Big Bend Road,1038,101,5243.3314822,3256.16523383661,63.0395259433991,39.1482234970792,0.476406881011378,0.669747300713874,0.00977789968882724,0.03125,0.0003163784330981,1,0.478753231230468,1,83.1753,0.476405927337062,1.61027807425546,1.61027653857535,27.79197208,-82.35203685,0,0,-15.1611828493547,0,-4.24020266818782,-0.00513554081174278,-0.227527457666701,-0.910844785390204,0.487792359983803,-0.733112919835479,-0.26936295315849,0.024189392119787,1.08632633104777,3100206,NA
115065,4390126,56.2347,NA,NA,D3,1039,101,2596.2990322,3198.54945314027,46.1689852030864,56.8785723608426,-0.20861042933496,-0.293334955393323,0.0102103608335197,0.03125,6.34012454353914e-05,1,-0.20968364871006,1,56.2347,-0.208635224867186,0.81171139300379,0.811691266437311,27.6019444,-82.2111111,0,0,-13.1209705448981,-12.2827579835351,-5.50473935400686,-3.8095114625374e-05,-0.234757717328634,-0.858655430201059,0.526623123149907,-0.733118307202615,-0.235448800692542,0.024189392119787,0.925864152509868,3100203,NA
115125,4390043,100.8054,NA,NA,D1,1040,101,4227.7398695,6380.54768251325,41.9396170195247,63.295693311204,-0.411586396873499,-0.578186750504663,0.0082909823770465,0.03125,0.000199631911272025,1,-0.413303308223423,1,44.5707,-0.483214013755823,0.662598272102361,0.616797806032236,27.6494444,-82.2944444,0,0,-10.1074738018953,0,-4.32054079544427,-3.8095114625374e-05,-0.169748439127455,-0.608015110755378,0.442088499555432,-0.460679151146764,-0.277840650159435,0.0295286972565703,0.839134914526706,3100203,NA
115160,4390099,398.8728,NA,NA,LITTLE MANATEE RIVER AT US HWY 301,1041,473,13595.81033,23906.4243718275,34.0855789865842,59.9349576401988,-0.564385543675183,-0.795995693959974,0.0161501290042028,0.03125,0.000742917457550935,1,-0.568998949488386,1,293.5188,-0.65861142715907,0.568709486560524,0.517569518727739,27.6708323,-82.3527732,0,0,-9.1343286307902,-25.9538250539658,-13.5385520796518,0,-0.194544861857042,-0.733332383515613,0.544815958148348,-0.787460679501119,-0.241291749988105,-0.00533824638105512,1.44409593418086,3100203,NA
115215,4390151,473.283,NA,NA,Little Manatee River near small cove on the S side,1042,473,10613.988211,15527.6747858953,22.4263035245297,32.8084355151048,-0.380451128223825,-0.532708097247458,0.00179977392400552,0.03125,3.6546925846759e-05,1,-0.380793954060011,1,74.4102,-0.938948557117868,0.683552969607612,0.391038774217082,27.672217,-82.417,0,0,-2.51756538541146,0,-5.50473935400686,-7.57340003330789e-05,-0.0799441713502387,-0.145495986584529,0.206662554665754,-0.298707958209862,-0.0639943133787744,0.000175753450863774,0.247177267041009,3100203,NA
115438,4389711,181.9665,NA,NA,MANATEE RIVER NEAR MYAKKA HEAD FL,1043,291,7942.5656076,8009.38283705452,43.6485045741936,44.0156997966907,-0.00837736160649705,-0.0118352058917444,0.0194688467024565,0.03125,1.98656339315719e-07,1,-0.00846012079020112,1,181.9665,-0.00836687118901658,0.991657630704654,0.991668033661763,27.47365137,-82.21120106,0,0,-12.0026251397507,-19.8351919103159,-11.0099641347645,0,-0.187794708634504,-0.838097946882982,0.5072151961192,-0.731324313946404,-0.275205528624923,0.058705887611413,1.20990788982825,3100202,NA
115762,4389451,126.5526,NA,NA,GC2,1044,171,20820.76451,9658.56197139041,164.522613600985,76.3205336863123,0.768106009595703,1.08161912781,0.0130568985050925,0.03125,0.00110552506767039,1,0.773170196950061,1,126.5526,0.768116500013184,2.15567954853664,2.15570216263367,27.5535833,-82.3728666,0,0,-15.9380723425273,0,-4.28073580187914,2.28114458834575e-07,-0.227289554177329,-0.80608153159292,0.591119910040507,-0.732213229523806,-0.337190136602997,0.0240115211574671,1.12318572658511,3100202,NA
116962,4494230,49.3056,NA,NA,Brushy Creek at Gunn Hwy,1045,49,188.98439943,112.321999658585,3.83291957566686,2.27807793959682,0.520294725607226,0.732039133273406,0.0113814435162035,0.03125,0.000440665600904382,1,0.523281094329515,1,49.3056,0.520598470877001,1.68252345937963,1.68303459554537,28.06565,-82.55524,0,0,-3.79031660245485,0,-21.4069556399636,-0.0827971083219738,0.117497810409003,0.683866011455556,-0.50689837764453,-0.108598546722836,-0.220439374224755,0.0241009860164911,1.04296171205619,3100206,NA
116963,4494229,49.059,NA,NA,ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL,1046,49,107.98959394,111.055182549529,2.20121881693471,2.2637066093791,-0.0279923477903692,-0.0394428144662042,0.0143076978262628,0.03125,1.61300662919806e-06,1,-0.0281947756331255,1,49.059,-0.0277553597227422,0.972395807749342,0.972626281261446,28.06585014,-82.56565243,0,0,-5.61290960352137,0,-13.1697491057359,-0.0755739780402064,0.117496377255452,0.677946005937629,-0.39011722424284,-0.413612418165116,-0.240723716625686,0.0212550506193717,0.383878931200374,3100206,NA
117279,4494006,254.7864,NA,NA,BLACKWATER CREEK NEAR KNIGHTS FL,1047,291,5343.0246863,4573.08026756862,20.9706039502108,17.9486827694438,0.155604916253065,0.218721307931988,0.0094806878805499,0.03125,3.27062727837896e-05,1,0.156347823723636,1,254.7864,0.155841427483534,1.16836451006375,1.16864087407197,28.14056981,-82.1498072,-0.0412894887434438,0,-11.9980014607077,-3.07055410393069,-16.5547511957119,-0.00915879552220818,0.0972738640820713,0.366474497440831,-0.0851533514391268,-0.977483893113972,-0.449357940766975,-0.0480262185821184,1.24796291643004,3100205,NA
117281,4493988,171.3213,NA,NA,HILLSBOROUGH R AB CRYSTAL SPR NEAR ZEPHYRHILLS FL,1048,171,1173.5071612,714.372784998285,6.84974466805937,4.16978382138289,0.496347183771648,0.698342555150896,0.0113726599292624,0.03125,0.000400717598415203,1,0.499193881674284,1,171.3213,0.496722931452312,1.64270978100435,1.64332714137317,28.18556681,-82.1839736,0,0,-8.60075328388212,0,-29.6437981041282,-0.0393966216702547,0.109790310614776,0.435152450852489,-0.0325558937295392,-1.01140275660078,-0.410292983638908,-0.00915982518161411,1.70203741817197,3100205,NA
117292,4493998,291.0339,NA,NA,HillsboroughBlackwater Creek1501,1049,291,6437.2191945,5516.02993463157,22.1184514742097,18.9532213760375,0.154438257977271,0.216124644815188,0.000691202021966448,0.03125,2.30773447694153e-06,1,0.154491659680481,1,36.2475,0.294994593426489,1.16700222275534,1.34311909699452,28.146,-82.1711666,0,0,-1.26805790427989,0,0.000242713375397128,2.28114458834575e-07,-0.00746672999775454,0.0203657890011013,3.72727617259594e-06,-0.150253669416604,-0.0442774435965685,0,0.319728726011343,3100205,NA
117304,4494126,503.6427,NA,NA,Hillsborough River at US 301 bridge,1050,538,10460.273131,8028.56272878553,20.7692340840044,15.9409889764818,0.264579046005633,0.37029272922514,0.000876829801500918,0.03125,8.59525182334781e-06,1,0.264695117738774,1,41.2875,0.558264005417254,1.30288240677199,1.74763597877447,28.1502778,-82.2211111,0,0,-1.40392721977164,-0.022475064211495,-0.0402904203159232,0,0.000237903489371834,0.0640282114399559,0,0.0552420626101779,-0.0339137786368185,2.11751145619005e-06,0.356595196288712,3100205,NA
117317,4494196,538.2702,NA,NA,HILLSBOROUGH RIVER NEAR ZEPHYRHILLS FL,1051,538,9000.0332351,10517.9590654013,16.7202888718343,19.5402960546605,-0.155855913179847,-0.218041024461321,7.21881203832791e-05,0.03125,2.45157665994257e-07,1,-0.155861538957146,1,34.6275,0.382516126615075,0.855682474055776,1.4659685152769,28.15001267,-82.23230876,0,0,0.140492994534722,0,0,0,0,-0.00582473575195934,0,-0.000894302944537695,-0.0208529365070438,0,-0.0356920634329924,3100205,NA
117361,4494144,948.6135,NA,NA,HILLSBOROUGH R AT MORRIS BR NEAR THONOTOSASSA FL,1052,977,13460.893459,11484.6792606332,14.1900715718256,12.1068056280384,0.158774791894647,0.222458635647164,0.00307365417528718,0.03125,1.08983921815493e-05,1,0.159019365240713,1,410.3433,0.400550304589959,1.1720739564004,1.49264588154971,28.09751561,-82.3123123,0,0,-3.01344103602638,-2.3654328122833,-6.7690333264505,-0.00398538771029886,0.0327432591667367,0.163158423802257,-0.103957459729873,-0.394619255327962,-0.125228646293752,-0.0291761315991146,0.7677720118808,3100205,NA
117504,4494334,48.393,NA,NA,Delaney Creek at US 41,1053,49,194.72569489,194.201095232715,4.02384011923212,4.01299971551082,0.00269767981406588,0.0038108662386436,0.0193096508782456,0.03125,2.04249920046838e-08,1,0.002724108814762,1,48.393,0.0028845999800815,1.00270132182651,1.00288876444191,27.915,-82.4022222,0,0,-2.52918028999531,0,-10.9690669310101,-0.102897413862182,0.0901639893183745,0.634590178927432,-0.48778863270763,1.3716613843368,-0.220377505503808,0.0240115211574671,0.961556215942861,3100206,NA
117584,4493795,296.2773,NA,NA,SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL,1054,310,7386.6926442,20742.7464665259,24.9316861069005,70.0112579212983,-1.03251652766648,-1.46164526396302,0.0234183388167947,0.03125,0.00365934580795723,1,-1.04482301352933,1,300.8259,-1.03257184077683,0.356109672174823,0.356089975185985,27.79669525,-82.11758774,0,-0.0251113178282226,-2.5314921295168,-63.7790873380056,1.22424626550311,0,0.104978497569198,0.314286297036727,-0.103950005177528,-1.09878046417582,-0.373051191175874,-0.210772855326245,1.80069820520959,3100204,NA
117648,4493840,310.203,NA,NA,NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL,1055,310,35754.523995,41126.0606177357,115.261696356902,132.577894532728,-0.139965192401375,-0.197175210428893,0.0138704507536238,0.03125,3.9060085757833e-05,1,-0.140946098641625,1,310.203,-0.140125409686531,0.869388496197975,0.86924921629119,27.8839148,-82.10008689,-0.568870118368445,0.000151272998965196,-1.26346207872512,-26.9308133874004,-0.0402904203159232,0.00118847633052814,0.0327418260131862,0.104953793329218,0.0194228361353974,-0.487842256245313,-0.178047711672427,-0.0907110145159975,1.08632633104777,3100204,NA
117649,4493763,359.2467,NA,NA,S Prong of Alafia River upstream of confluence w N,1056,473,9723.2278243,12134.5545358039,27.0656009485961,33.77777592892,-0.221539485430069,-0.313799291383688,0.0245682765995484,0.03125,0.000177155115933637,1,-0.224312101814582,1,62.9694,-0.913758265947648,0.801284282468785,0.401014270130801,27.8630556,-82.1369444,0,-4.16893257848184,-3.29448273207224,-20.7895697875859,-6.68869519919405,-0.00628660637102205,0.0250371925260598,0.188965559921366,-0.102712549488226,-0.489647024235795,-0.213909140074433,-0.0186722160206839,0.446861804285055,3100204,NA
117660,4493835,686.349,NA,NA,HillsboroughAlafia River2151,1057,916,13512.221924,43722.3870573834,19.6871007665197,63.7028495086077,-1.17426565698251,-1.64366327459698,0.00113792619690169,0.03125,0.000219839759148687,1,-1.17493434154852,1,16.8993,-1.53009871057138,0.309045842036618,0.216514294011466,27.86,-82.14,0,0,5.57069764213807e-05,-0.0452209123291525,0,0,0,0.00038454341899335,0,1.07747342715385e-05,-0.0208529365070438,2.11751145619005e-06,0.318554319166967,3100204,NA
117685,4493828,836.9532,NA,NA,ALAPHIA RIVER AT LITHIA,1058,916,49525.330072,25211.9574212842,59.1733564935291,30.1234972532326,0.675165874495518,0.95269178591489,0.0170880105992573,0.03125,0.00112707723535012,1,0.681009494756193,1,150.6042,-0.359013813004482,1.96435878596995,0.698364704770152,27.8719425,-82.211383,0,0,-1.26343422523691,-29.2961108077306,-0.0810662673826407,4.5622891766915e-07,0.0722366715560115,0.209524198024485,0.0388382177184497,-0.432594806267999,-0.199586624632276,-0.203134991503768,0.481365311393618,3100204,NA
117697,4493837,916.0461,NA,NA,Alafia River at Bell Shoals Road,1059,916,45672.734023,48681.5107384575,49.8585540869614,53.1430795223707,-0.0637978115541564,-0.0893214981647382,0.00161494134285206,0.03125,9.21812603244774e-07,1,-0.0638493888950868,1,79.0929,-0.413478712127887,0.938194672477972,0.661345612871416,27.8577778,-82.2688889,0,0,0.145116673577697,0.68278161938897,0,0,-1.43315355043273e-06,-0.00582589053700136,0,-0.000894302944537695,-0.00653079489401697,-0.000176812206591869,0.356595196288712,3100204,NA
117709,4493826,977.4585,NA,NA,Alafia River upstream of Buckhorn Springs,1060,977,40509.000492,44928.2458944804,41.4431922091833,45.9643513197547,-0.103542497674617,-0.144871511344956,0.000299752245657185,0.03125,4.49500926941852e-07,1,-0.103558019712378,1,61.4124,-0.512149980584773,0.901637704421856,0.59920591185282,27.884933,-82.30665,0,0,-0.00462367904297459,0,0,0,0,0.000385698204035372,0,5.38736713576925e-06,0.00383324389486262,0,0.160462178537899,3100204,NA
117736,4494502,1019.7936,NA,NA,Alafia River at US 301,1061,1034,38096.11735,39352.6442940274,37.3566938937448,38.5888323814029,-0.0324508018299419,-0.0454034020263542,0.000293348648515285,0.03125,4.32076120615878e-08,1,-0.0324555625768165,1,42.3351,-0.543083316783555,0.968070075935962,0.580954222109966,27.8691,-82.3264,0,0,0,0,0,0,0,-1.15478504202207e-06,0,0,3.7382912959456e-07,0,0.160462178537899,3100204,NA
117740,4494504,1033.6248,NA,NA,Alafia River at US Hwy 41 SR 45,1062,1034,13067.844452,36491.448390009,12.6427350156459,35.3043467900625,-1.02692335175451,-1.43681855751039,0.000297657660244755,0.03125,4.39058283741867e-05,1,-1.0270762216836,1,13.8312,-1.56976526307043,0.358107036814079,0.20809402397658,27.8591667,-82.3830556,0,0,0,0,0,0,0,0,0,0,0,0,0.161636585382275,3100204,NA
117745,4494359,83.1753,NA,NA,Bullfrog Creek  Old Big Bend Road,1063,101,820.57991684,698.397918650722,9.86566825535946,8.39669852288746,0.161222281604657,0.22659509820687,0.00928757003439305,0.03125,3.43817102237352e-05,1,0.161976218988704,1,83.1753,0.1612799789008,1.17494610869593,1.17501390186523,27.79197208,-82.35203685,0,0,-15.2291453605888,0,-4.8926162212553,-0.0083355304402742,0.0813787580542219,0.675032483276608,-0.136198398622828,-1.09967207343679,-0.330659528623545,0.0240115211574671,1.10475249144643,3100206,NA
117845,4493656,56.2347,NA,NA,D3,1064,101,1008.8205535,825.742780589907,17.9394671528434,14.6838656663929,0.200253837269522,0.281683206235855,0.0109043534200222,0.03125,6.24820836178135e-05,1,0.201354667685905,1,56.2347,0.200281493824698,1.22171283505416,1.22174662388983,27.6019444,-82.2111111,0,0,-13.6498525790427,-12.2940632116174,-6.13700769691638,-0.00314307507105219,0.117258473766081,0.589286229551343,-0.136203989537087,-1.03857933011716,-0.283085099018517,0.0414476398656,0.944304462388579,3100203,NA
117905,4493573,100.8054,NA,NA,D1,1065,101,1715.5809947,1580.37657170111,17.0187410069302,15.677499138946,0.0820886405063792,0.115013571731952,0.00306589631607323,0.03125,2.90576946898681e-06,1,0.0822147682317473,1,44.5707,0.177787950809114,1.0855520294466,1.19457198635286,27.6494444,-82.2944444,0,0,-7.65085184868884,0,-5.54502977432278,0,0.0487558837857216,0.340476821789788,-0.10333500460905,-0.549834689876609,-0.202539874756074,0.0293529438057065,0.76600332687421,3100203,NA
117940,4493629,398.8728,NA,NA,LITTLE MANATEE RIVER AT US HWY 301,1066,473,6008.1374175,7793.88597744759,15.0627904873433,19.5397780381304,-0.2602247906597,-0.36749594517854,0.0187249872853789,0.03125,0.000184080531206748,1,-0.262695901918215,1,293.5188,-0.227424116221224,0.770878280088414,0.7965828669221,27.6708323,-82.3527732,0,0,-6.31717112618457,-30.7068949588377,-6.7690333264505,-3.8095114625374e-05,0.104501257436904,0.450870807451972,-0.103950005177528,-0.826330533385694,-0.260945816476539,1.05875572809503e-06,1.64140335877604,3100203,NA
117995,4493681,473.283,NA,NA,Little Manatee River near small cove on the S side,1067,473,4981.5547088,5951.2449102105,10.5255306207914,12.5743897630181,-0.177858393441765,-0.249155749602901,0.00274686398008875,0.03125,1.22136518190939e-05,1,-0.178103174249296,1,74.4102,-0.389977495919792,0.837060948416555,0.677072111211817,27.672217,-82.417,0,0,-0.486572585552549,0,-6.68869519919405,0.00118847633052814,-0.00746529684420411,0.0463634646521442,-0.000622455120823521,-0.15025905678374,-0.0234873103832966,0.000176812206591869,0.517050300086585,3100203,NA
118218,4493241,181.9665,NA,NA,MANATEE RIVER NEAR MYAKKA HEAD FL,1068,291,3736.9827946,1986.76427112441,20.5366525959449,10.9182968904958,0.631771225462384,0.88777981880756,0.00892241393584117,0.03125,0.000506824048985867,1,0.634608689609183,1,181.9665,0.631832737455792,1.88093919792762,1.88105490180571,27.47365137,-82.21120106,0,0,-12.2482511255366,-15.6948382891133,-7.62471933141308,1.14057229417287e-07,0.0937784025725658,0.576095120016325,-0.0845327599563896,-1.03902648158943,-0.30519297991361,0.0240120505353311,1.46193842852734,3100202,NA
118542,4492981,126.5526,NA,NA,GC2,1069,171,3656.1590337,1919.9113173117,28.8904300164517,15.170856365746,0.644134155943936,0.905158837330682,0.00893629130859831,0.03125,0.000527688100199999,1,0.647031675509522,1,126.5526,0.644209019377774,1.90433745597137,1.9044800265491,27.5535833,-82.3728666,0,0,-15.0207316350523,0,-12.2337249735168,-3.78670001665394e-05,0.104859545824512,0.812099116446897,-0.0751344330871889,-1.09966937975322,-0.388060804558225,0.0240115211574671,1.12200778237072,3100202,NA
119742,4597760,49.3056,NA,NA,Brushy Creek at Gunn Hwy,1070,49,59.211529569,28.2447021295937,1.20090881297459,0.572849780341253,0.740210374390638,1.04740016736562,0.0225747254819861,0.03125,0.00180982321675673,1,0.748709571480378,1,49.3056,0.740588983094251,2.09637649203461,2.09717034869158,28.06565,-82.55524,0,0,-4.07102405664218,0,-31.6522512855395,-0.0730060935771056,0.178771573880979,0.864191469692512,-0.244205543914227,-0.54938753840434,-0.0508394532229066,0.0241009860164911,1.03404046488294,3100206,NA
119743,4597759,49.059,NA,NA,ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL,1071,49,10.099101237,29.5366903201778,0.20585623916101,0.602064663368145,-1.07318679675731,-1.51315301460713,0.0155731403846277,0.03125,0.00258720238563342,1,-1.08164212728761,1,49.059,-1.07293168887767,0.341917158880217,0.342004395768566,28.06585014,-82.56565243,0,0,-7.14310364872411,0,-20.9488341439015,-0.0597939892644806,0.188705119427416,0.859195580904464,-0.105668279493095,-0.427650550079147,-0.0550941894613871,0.0313066128129738,0.481365311393618,3100206,NA
120059,4597536,254.7864,NA,NA,BLACKWATER CREEK NEAR KNIGHTS FL,1072,291,228.80188256,542.746469264466,0.898014503756872,2.13020188387004,-0.863785816022975,-1.21633568975969,0.013030472191399,0.03125,0.00139519616496348,1,-0.869469188024648,1,254.7864,-0.863693786451442,0.42156309716777,0.421601895224233,28.14056981,-82.1498072,-0.330165716701459,0,-9.23247039650057,-1.54664997602417,-14.3941167279267,-0.00519268348368085,0.113644060511889,0.945770681593641,0.169069247188952,-0.319050656514526,-0.152580789133362,-0.0360188698697928,1.60396383455654,3100205,NA
120061,4597518,171.3213,NA,NA,HILLSBOROUGH R AB CRYSTAL SPR NEAR ZEPHYRHILLS FL,1073,171,164.2234581,78.4245362542357,0.958569997425889,0.45776290662186,0.739091208966058,1.04503520845073,0.021112606083047,0.03125,0.00168245291340741,1,0.747019035779789,1,171.3213,0.739466479809564,2.09403161234671,2.09481758882401,28.18556681,-82.1839736,0,0,-9.23247039650057,0,-29.6842098811318,-0.03418511874372,0.178770857304204,1.27305697124093,0.286163491789139,-0.292326621837543,-0.173776900781374,-0.009247701907046,1.38347602426498,3100205,NA
120072,4597528,291.0339,NA,NA,HillsboroughBlackwater Creek1501,1074,291,309.84575342,286.305297662974,1.06463801440313,0.983752400194525,0.079015888217139,0.11059921442526,0.00109709564981126,0.03125,9.59615525893449e-07,1,0.079059267907771,1,36.2475,-0.628262840267968,1.08222151650417,0.533517802110263,28.146,-82.1711666,0,0,-3.72007010518748,0,-0.0200238534702631,0.000594352222493485,0.0524892487845988,0.28217518937322,0.0939348141017628,-0.0475084970867811,-0.0509016957729841,-8.78767254318871e-05,0.321497411017934,3100205,NA
120084,4597656,503.6427,NA,NA,Hillsborough River at US 301 bridge,1075,538,719.32693871,530.223818905357,1.42824851568384,1.0527777309298,0.30501675023388,0.4279623721952,0.00588937729926293,0.03125,7.75028726741067e-05,1,0.305918916455685,1,41.2875,0.00566887273143824,1.35664772698263,1.00568497119613,28.1502778,-82.2211111,0,-2.10942633407018,-1.65186504507909,-1.88804078571866,-3.38463801991295,1.14057229417287e-07,0.0125178796862547,0.141039671107366,0.0419560842368262,-0.0751268347083021,-0.0211962985625764,0.0026707113241197,0.320910207595746,3100205,NA
